id,label,content,weight,text_weight,emo_weight,,,,
5.53E+17,0,"The hashtag #JeSuisAhmed is a powerful one. For Ahmed, the Muslim cop killed outside #CharlieHebdo http://t.co/cE1xLniFDm",0.888888836,0.908193111,0.080458972,,,,
5.53E+17,0,"Details of attacks on Muslim community in France, grenades, &amp; shootings in aftermath of the #CharlieHebdo attack http://t.co/4u5fsWL75w",0.886112213,0.9457618,-0.143107667,,,,
5.53E+17,0,Proud ! When Youth of France stand up &amp; say #JesuisCharlie in HighSchool #Lyc¨¦eColomb #HauteSaone @MathildeGrillot http://t.co/yQKViuS31Z,0.874659061,0.949398756,0.226019191,,,,
5.53E+17,0,Thank you French #Muslim Ahmed Merabet for your heroism in fighting terror! #ParisAttack #JeSuisCharlie #CharlieHebdo http://t.co/N3nlySFjhB,0.867252111,0.958150744,-0.025761094,,,,
5.53E+17,0,¡®Muslims don¡¯t believe in freedom of speech¡¯: Anjem Choudary on the Charlie Hebdo attack: http://t.co/8B0Yn3tw18 http://t.co/KLWzXYkxfF,0.842346251,0.934618592,-0.028455749,,,,
5.53E+17,0,There are many ways to honor #CharlieHebdo. One is to abolish all blasphemy laws in Europe #JeSuisCharlie,0.770348072,0.860455632,0.281392467,,,,
5.53E+17,0,Solidarity with #JeSuisCharlie mass posting Charlie Hebdo cartoons 2 pm today UK time http://t.co/Tq1cCR5uX5 ¡­ @englishpen @IndexCensorship,0.888013721,0.94747591,0.270028143,,,,
5.53E+17,0,People held pencils in tribute to #CharlieHebdo victims during the moment of silence in Paris http://t.co/XU9pm0XmH3 http://t.co/7tgmW4LqWw,0.839645505,0.950421453,-0.309985784,,,,
5.53E+17,0,French police set up checkpoints 12 miles from a gas station where #CharlieHebdo suspects were reported seen http://t.co/ZBKD5DObyk,0.857215822,0.888994634,-0.095370008,,,,
5.53E+17,0,Anjem Choudary claims: 'Muslims don't believe in freedom of speech' after #CharlieHebdo attack http://t.co/V8954pwRoy http://t.co/MZQSRSFZrq,0.875243545,0.936327398,-0.043267585,,,,
5.53E+17,0,RT - If you support this #freedom fighter! #StopIslamists #FreedomOfSpeech #CharlieHebdo #RedNationRising http://t.co/4ThF7Zko4E,0.86720711,0.955035567,0.363592991,,,,
5.53E+17,0,After #CharlieHebdo : the cowardice of India's liberals and our unwillingness to stand up for freedom of expression http://t.co/dwsMa5zO52,0.827577949,0.955694199,0.111370811,,,,
5.53E+17,0,"Front pages from around the world, as publications react to #CharlieHebdo attack: http://t.co/hrslXlve4D via @Newseum http://t.co/ZD62G2klC7",0.86417222,0.951042593,-0.041759088,,,,
5.53E+17,0,Charlie Hebdo: The ¡®them and us¡¯ narrative is a dangerous downward spiral http://t.co/q7JrIf9tvG @commentisfree,0.870025873,0.949695051,0.117153301,,,,
5.53E+17,0,Demonstrations of solidarity after Charlie Hebdo attacks - in pictures http://t.co/EgRSRRftBT http://t.co/BqR2JmSxw9,0.863553762,0.929906368,0.041004494,,,,
5.53E+17,0,Seven great cartoon responses to the #CharlieHebdo killings: http://t.co/HY4RHFKiib http://t.co/il4P5MANAC,0.847825646,0.949196935,-0.268714749,,,,
5.53E+17,0,Cartoonists fight back. This may be the best yet. #JeSuisCharlie  http://t.co/hfoxT6dh1T,0.883823991,0.949251056,0.257109582,,,,
5.53E+17,0,A crowd gathered in Toulouse for the national moment of silence for the #CharlieHebdo victims http://t.co/2AcfAIiVMR http://t.co/QrMRIxpA5N,0.851755619,0.94361943,0,,,,
5.53E+17,0,My heart is with Paris &amp; all affected by this tragedy. #CharlieHebdo #JesuisCharlie #freedom Image: @lucilleclerc http://t.co/T0bszBkgCP,0.908292651,0.944571614,0.218468449,,,,
5.53E+17,0,"More #VoyageAvecMoi on commuters' bags, to be recognized by Muslims who wld need to ride w/someone. #CharlieHebdo http://t.co/Ag0LiZnMJv",0.900245428,0.963503897,-0.023004646,,,,
5.53E+17,0,Wrote and drew this on #CharlieHebdo and the history of cartoonists killed for their work http://t.co/uVX99m0lJJ http://t.co/CuO6799Prp,0.853041291,0.847393095,0.357037476,,,,
5.53E+17,0,"For some people, comic is  weapons.#JeSuisCharlie http://t.co/3m0Y4WBT3p",0.887895107,0.945925355,0.404992478,,,,
5.53E+17,0,Independent cartoonist @DaveBrownToons on the story behind our #CharlieHebdo front page image http://t.co/pmyzSyahAT http://t.co/Lle6K8uPDg,0.860596001,0.941477239,0.404992478,,,,
5.53E+17,0,Steve Bell on the Charlie Hebdo attack ¨C cartoon http://t.co/wLM2qhVj44 http://t.co/EHwAFSfL11,0.833582163,0.890978217,-0.143977826,,,,
5.53E+17,0,CERN put flags at half-mast and observed a minute's silence today in solidarity with #CharlieHebdo #JeSuisCharlie http://t.co/HgzI8R8X4h,0.870937884,0.941277146,-0.333564495,,,,
5.53E+17,0,"The instrumentalization of Charlie Hebdo: Some defend freedom of speech all the time. Others only when they can use it to spy, drone, more.",0.717173815,0.846325874,0.344096292,,,,
5.53E+17,0,"There is a sickness in the world, but it's not #islam, it's religious extremism everywhere. #JeSuisCharlie http://t.co/zNRSUFbd0P",0.871225834,0.952415466,0.278907784,,,,
5.53E+17,0,"If I condemn the attack, that doesn't mean I support Charlie Hebdo, and If I condemn Charlie Hebdo, that doesn't mean I support the attack.",0.595453858,0.781133831,0.114115428,,,,
5.53E+17,0,".@virsanghvi: In many respects, Indian liberals agree with the Islamic extremists who  attacked #CharlieHebdo. http://t.co/j8bae21nbT",0.864664793,0.949749589,-0.000391896,,,,
5.53E+17,0,"French police block road to Longpont, north-east of Paris, as hunt for suspects in #CharlieHebdo attack continues http://t.co/yw9QPCbTUk",0.847340703,0.936634898,-0.312172127,,,,
5.53E+17,0,Survivors will publish #CharlieHebdo next week -- and they're printing a million copies (10x usual): http://t.co/t6MHn54Jd1,0.886292577,0.941412687,0.243115891,,,,
5.53E+17,0,Especially poignant this week: Bill Hicks on what free speech really means http://t.co/lvK3nQAzDn #CharlieHebdo http://t.co/5s808jTmxT,0.867771626,0.938488126,0.353800516,,,,
5.53E+17,0,Charlie Hebdo offended religious sensibilities? So did the Nigerian schoolgirls daring to go to school.,0.661318779,0.871724606,0.104919354,,,,
5.53E+17,0,"""We are all Charlie¡±: European newspapers show solidarity with Charlie Hebdo after attack http://t.co/xq1OQhDJVF http://t.co/jt7D6fuIBH",0.877698064,0.919158697,0.060710252,,,,
5.53E+17,0,"""Some read the Quran and blow up girls¡¯ schools, but more read the Quran and build girls¡¯ schools."" ¡ª@NickKristof http://t.co/oVKdSiczOh",0.864016414,0.942360401,0.3839376,,,,
5.53E+17,0,These cartoons are poignant tributes to victims of the Charlie Hebdo attack http://t.co/R59wUj58Pp http://t.co/5BhfsdNYfe,0.83378315,0.932316184,0.071256777,,,,
5.53E+17,0,The German newspaper Berliner Kurier printed a new #Mohammed cartoon on today's front page. #JeSuisCharlie http://t.co/rpNHS7BmiL,0.8831141,0.916176319,0,,,,
5.53E+17,0,Cartoonist promises to draw Mohamed every day for the rest of the year #CharlieHebdohttp://t.co/FLxOuc7MA9 http://t.co/Gxk5jwgkyv,0.855205178,0.904040456,-0.00086014,,,,
5.53E+17,0,Why the killing of Charlie Hebdo cartoonists will make art strongerhttp://t.co/kePuer7hTe http://t.co/zDyDWhhPyU,0.85962379,0.953076005,0.061787631,,,,
5.53E+17,0,? http://t.co/aWMUyu93fj ? UPDATE ? 692 Charlie Hebdo  Charlie Hebdo shooting: arrests made as police hunt for suspects ¨C live updates #Cha¡­,0.86057353,0.94816947,-0.012174661,,,,
5.53E+17,0,The Pen vs. the Gun: @PGourevitch on the life-giving defiance of the #CharlieHebdo cartoonists http://t.co/F6alYXXjtU,0.877181411,0.947709024,-0.131429471,,,,
5.53E+17,0,"We stand with #CharlieHebdo, the only French newspaper that dedicates a weekly column 2 #AnimalRights: http://t.co/o44i7F5wsM #JeSuisCharlie",0.895630658,0.938596964,0.404992478,,,,
5.53E+17,0,We have reached peak stupid http://t.co/8XQoZ05pgZ http://t.co/pP4b9Mbaoi,0.835087359,0.957604766,0.352936606,,,,
5.53E+17,0,"We ""are Charlie Hebdo"" in the same sense that we demanded Boko Haram bring back ""our"" girls. You know, the girls we no longer talk about.",0.696449935,0.824876845,0.375706628,,,,
5.53E+17,0,#JeSuisCharlie. Solidarity. Freedom.,0.704870164,0.801493585,0.079365278,,,,
5.53E+17,0,#JesuisAhmed commemorates Muslim police officer Ahmed Merabet murdered in Charlie Hebdo attack http://t.co/qfxjQMhUoN http://t.co/U1AyY3wWYY,0.856155455,0.905517697,-0.11284447,,,,
5.53E+17,0,¡°The paper will continue because they didn¡¯t win.¡± #CharlieHebdo vows to continue publishing http://t.co/I4mRRhzUrZ http://t.co/nAAbzqydOY,0.870565057,0.897283256,0.041107213,,,,
5.53E+17,0,To all my friends in France/Paris.  JE SUIS CHARLIE #JeSuisCharlieJB http://t.co/v07hiS7AyO,0.863052249,0.957912028,0.404992478,,,,
5.53E+17,0,People worldwide are breaking out their pens to pay tribute to #CharlieHebdo shooting victims: http://t.co/wDdqaVkYev http://t.co/TtlxaVvUF8,0.87315309,0.964503169,0.203615763,,,,
5.53E+17,0,"Charlie Hebdo wasn't singling out Islam. It's target was authority, whatever its source. http://t.co/EyjpdOreZ4 via @nytopinion",0.880009413,0.944941401,0.337246382,,,,
5.53E+17,0,Why @CNN isn't publishing the #CharlieHebdo cartoons http://t.co/b11gbLTCbm http://t.co/jQ7jyAowvW,0.837171733,0.946324348,0,,,,
5.53E+17,0,I haven't drawn an editorial cartoon for more than a year... thought it was time to pick up my pen... #JeSuisCharlie http://t.co/8ZaQFJJ4QW,0.846857965,0.945231676,0.386956874,,,,
5.53E+17,0,The pen has always been and will always be mightier than the sword.  #JeSuisCharlie @Charlie_Hebdo_ http://t.co/tLnZfdH97S,0.862343311,0.943249106,0.245851743,,,,
5.53E+17,0,#diannefeinstein said this a while back. Unbelievably ignorant. #CharlieHebdo http://t.co/OaQLyq2sIY,0.818430007,0.964205265,0.37868026,,,,
5.53E+17,0,Fact check: Muslim leaders ARE condemning the Charlie Hebdo terror attack--even though they shouldn't have to: http://t.co/GZGRiR7ojX,0.848292768,0.958539128,0.086989538,,,,
5.53E+17,0,This Is Why I and Other Muslims Won't Apologize for the Charlie Hebdo Attacks http://t.co/DuFup9v1iH http://t.co/kSgh0NujBW,0.840551853,0.94004035,0.286134159,,,,
5.53E+17,0,The Foreign Office¡¯s Union flag at half mast today. Our thoughts with the French people. #CharlieHebdo #JeSuisCharlie http://t.co/6KCR9GkaGB,0.90608561,0.96708405,-0.267389681,,,,
5.53E+17,0,Cartoonists fight back. #JeSuisCharlie http://t.co/vUByhnDcHw,0.878536582,0.949166417,-0.143977826,,,,
5.53E+17,0,Agence France-Presse staff line up to proclaim #JeSuisCharlie http://t.co/Kmr1QVHAZl http://t.co/BjH2Hm4OZb,0.84607172,0.904770613,0,,,,
5.53E+17,0,'We have stories to tell.Not everyone will like them. Stand with us.'#TellYourStory#JeSuisCharlie http://t.co/jx8We9hCgS,0.893487632,0.943341255,0.404992478,,,,
5.53E+17,0,"Kudos to Google for donating €250,000 to help Charlie Hebdo publish next week http://t.co/QnmfLssRtf",0.822901368,0.950651765,0.095484121,,,,
5.53E+17,0,"Evil rears its head again, but cartoonists will not cower. My toon: http://t.co/JkcZfsglbC #JeSuisCharlie http://t.co/Udx2XfoT3h",0.873362243,0.91260159,0.127840973,,,,
5.53E+17,0,The attack on #CharlieHebdo led to a Twitter reaction that ranged from condemnation to support http://t.co/rChA8VxNvD http://t.co/v65Kjth7hO,0.839591026,0.897630692,-0.021707751,,,,
5.53E+17,0,Saudi Arabia condemns killings at Charlie Hebdo but calls for an international law to criminalise insults to Islam. Amazing!,0.689761043,0.768381178,0.281132893,,,,
5.53E+17,0,"Don't forget: France gave us the Statue of Liberty, our symbol of freedom. #JeSuisCharlie http://t.co/ziXLTuB6fg",0.847555041,0.951288581,0.163012014,,,,
5.53E+17,0,#AJEOpinion: "It¡¯s going to get a lot worse for France¡¯s Muslims" #CharlieHebdo http://t.co/nuzS6Avu0A http://t.co/vW76MGytm5,0.872416019,0.951595187,-0.156530475,,,,
5.53E+17,0,"#CharlieHebdo: If we talk about ¡®war¡¯, we fall into the trap set by murderers, @robinlustig http://t.co/AwHoRooAyG http://t.co/kD7XkvUaUV",0.88114953,0.951936662,0.018876591,,,,
5.53E+17,0,"Such a moving photo from @mariotestino, it actually brought a tear to my eye. #JeSuisCharlie http://t.co/s8Zv6gtK96",0.897458196,0.951919675,0.327035752,,,,
5.53E+17,0,Magnificent cartoons in response to Charlie Hebdo attack. "He drew first" particularly powerful http://t.co/GX2DmUBDmm #JeSuisCharlie,0.870946169,0.927857518,0.013086729,,,,
5.53E+17,0,The policeman killed at point blank range in #CharlieHebdo attack was Muslim. Need more proof that Terrorists have no religion?! #RIPAhmed,0.78409183,0.922190011,0.237635832,,,,
5.53E+17,0,"Have said it before, but needs saying again: Stop asking Muslims to condemn terrorism. It's bigoted and Islamophobic. http://t.co/6dzrywffN1",0.859595597,0.958067298,0.025331497,,,,
5.53E+17,0,Charlie Hebdo Shooting &amp; The Religion Of Peace #JeSuisCharlie #IAmCharlie: http://t.co/l24GPWrTuZ via @YouTube,0.888356447,0.93238771,-0.005492747,,,,
5.53E+17,0,"We mourn WWF friend and supporter Tignous, killed in yesterday's Charlie Hebdo attack in Paris. #JeSuisCharlie http://t.co/uTy1NbGHF7",0.881329775,0.958666921,-0.106748679,,,,
5.53E+17,0,"And this, if you're not #CharlieHebdo saturated: http://t.co/CkGBxkIyfD",0.85620743,0.94008708,0.37868026,,,,
5.53E+17,0,#CharlieHebdo will print 1 million copies next week http://t.co/9rN03AJrO9 http://t.co/7W21oQBHTO,0.842533469,0.949297845,0,,,,
5.53E+17,0,Several mosques in France allegedly attacked after the #CharlieHebdo massacre: http://t.co/nAXb9CjxPw http://t.co/N04rvxa6B4,0.845377564,0.93200624,-0.126836427,,,,
5.53E+17,0,Times Now is pillorying Mani Shankar Iyer for 'backlash' remark on #CharlieHebdo.Why spare Kiran Bedi's 'provoke/poke' tweet tho?,0.758691072,0.893215418,0.26631578,,,,
5.53E+17,0,Sarkozy on #CharlieHebdo in 2011: prefer ¡°an excess of caricature to an excess of censorship¡± http://t.co/aQZBlwbwjJ http://t.co/JDSRgnFoft,0.83781749,0.88691318,0.197185825,,,,
5.53E+17,0,Did this in a rush for @SkyNews before latest #CharlieHebdo media maelstrom http://t.co/EFgnTIwouk,0.829274893,0.946508646,0.404992478,,,,
5.53E+17,0,NATO calls Russia anti-terror ally after Paris attack http://t.co/md6EqMVZ0u #CharlieHebdo http://t.co/VzHQYxNmXw,0.864030063,0.904705405,-0.076681255,,,,
5.53E+17,0,Attackers killed Charlie Hebdo's chief cartoonists where they sat before massacring nearly everyone else in the room http://t.co/3wEBkmB2f6,0.839124799,0.945757389,-0.396533924,,,,
5.53E+17,0,How people in France view Muslims: Very positively #CharlieHebdo  http://t.co/Pkel3P5E26 http://t.co/VmgEstRnAz,0.854243994,0.952342987,0.404992478,,,,
5.53E+17,0,The best cartoon yet about the #ParisShooting. #CharlieHebdo #JeSuisCharlie http://t.co/8GJk1mOjNu,0.885324121,0.953242958,0.404992478,,,,
5.53E+17,0,"White terrorists are 'mentally ill', while brown terrorists are 'Islamic assassins'. #NAACPBombing #CharlieHebdo http://t.co/idMCYFtIbh",0.876432717,0.956336975,-0.155607607,,,,
5.53E+17,0,"#CharlieHebdo: If we talk about ¡®war¡¯, we fall into the trap set by murderers, @robinlustig http://t.co/dbBJUkm0sR http://t.co/IqouaAdFxx",0.885759354,0.934624791,0.018876591,,,,
5.53E+17,0,Political cartoonists are mourning #CharlieHebdo by retaliating the only way they know how. On pen and paper. http://t.co/0GLdlkk5ja,0.857791007,0.954044104,0.106821285,,,,
5.53E+17,0,Charlie Hebdo will print 1 million copies of next issue. http://t.co/AsJqXcoKAP #JeSuisCharlie http://t.co/HzQKnNo7FC,0.858870625,0.917074203,0,,,,
5.53E+17,0,Here are some short profiles of the four cartoonists who were killed yesterday at Charlie Hebdo: http://t.co/q0cPbnxtBz,0.830266833,0.93711853,-0.025494847,,,,
5.53E+17,0,What 14 British Muslims think about the Charlie Hebdo attackhttp://t.co/LDERW9d1LN http://t.co/KiT0OduVsC,0.843089759,0.959717512,0.257109582,,,,
5.53E+17,0,¡°They won¡¯t kill freedom.¡± Europe's newspapers respond to #CharlieHebdo attack http://t.co/k2qcl4QjbQ http://t.co/LcVR20LFJx,0.851578355,0.920885682,-0.10155151,,,,
5.53E+17,0,"We will not be intimidated by brutal, violent attacks on our freedom #JeSuisCharlie",0.744366407,0.874917388,0.163016683,,,,
5.53E+17,0,Obama supports 'moderate' Muslims #CharlieHebdo #Nosharia #tcot #tgdn #teaparty #PJNET #ccot #RedNationRising http://t.co/1VUhxsm5S9,0.856927991,0.924164653,-0.00086014,,,,
5.53E+17,0,A 60-second tribute to the victims of the #CharlieHebdo attack http://t.co/SNQBRuh48T http://t.co/WFYN11sijj,0.861553192,0.925616145,-0.129162349,,,,
5.53E+17,0,How can you defend anyone's rights if they chop off your head? Tolerance of intolerance is cowardice! #CharlieHebdo http://t.co/KAtF0DfVEO,0.835129857,0.964538336,-0.20713051,,,,
5.53E+17,0,So heartbroken for France...thinking of all my French friends across the sea today #JeSuisCharlie http://t.co/LkRSIyVsCC,0.858586907,0.948275447,0.151704597,,,,
5.53E+17,0,#JeSuisCharlie in numbers http://t.co/FTkljHIEpw,0.856333494,0.946432948,-0.00086014,,,,
5.53E+17,0,Anti-terror police close in on #CharlieHebdo suspects in tiny French village http://t.co/Sj4HijDF9f http://t.co/0xwZI3uUtq,0.866332531,0.952750683,-0.284535762,,,,
5.53E+17,0,"And do it GoT style, please RT @GRRM: Life advice. #JeSuisCharlie http://t.co/riVYZW5ZIh",0.883279264,0.953948617,0.298363152,,,,
5.53E+17,0,"In the wake of #CharlieHebdo attack, let's not sacrifice even more rights https://t.co/DZoVYASb9V",0.832402468,0.959549606,0.251328952,,,,
5.53E+17,0,#BREAKING IS radio praises Charlie Hebdo attackers as 'heroes',0.747482538,0.876965404,0.285764717,,,,
5.53E+17,0,I love these powerful and important images put out by artists in response to the Charlie Hebdo attack. http://t.co/ZTmKkkR5pg,0.828186512,0.955410421,0.189554427,,,,
5.53E+17,0,Paris: @UNESCO staff in solidarity with #CharlieHebdo. Freedom of expression is a human right http://t.co/HbTz7XM55E http://t.co/M8sTeyu4s3,0.873340249,0.94536376,-0.080449367,,,,
5.53E+17,0,15 Cartoons From Artists Responding to #ParisShooting http://t.co/AZk7gGeuAb #CharlieHebdo #freespeech Please RT! http://t.co/EMlnyvBGUK,0.869291842,0.934812665,0,,,,
5.53E+17,0,Just shameful RT Lifenews: the terrorist Attack in Paris organized by the US Intelligence  http://t.co/X5EvkYDl1U http://t.co/jAhDDk82Sa,0.878362477,0.961485624,-0.050657671,,,,
5.53E+17,0,Charlie Hebdo will publish one million copies next week with help from Google http://t.co/e1TKBbVpwl http://t.co/1ThluwbhVq,0.843222201,0.949371099,0.404992478,,,,
5.53E+17,0,'Stupidity will not win' - Survivors of #CharlieHebdo attack will publish new issue next week http://t.co/Nj2I6Toy2j http://t.co/GanDakkrwE,0.881966233,0.942894578,0.034026725,,,,
5.53E+17,0,"One victim killed in the attack on Charlie Hebdo was a Muslim policeman, Ahmed Merabet.",0.584937453,0.806455493,-0.081029251,,,,
5.53E+17,0,"'We must be aware that our best weapon is our unity. Nothing must divide, oppose or separate us' Francois Hollande #JeSuisCharlie",0.71036613,0.913339734,0.390120683,,,,
5.53E+17,0,Muslim leaders worldwide have condemned the Charlie Hebdo attacks. But you won't learn that by watching @FoxNews. http://t.co/Io6mrpxvb3,0.842516065,0.955617368,0.383937599,,,,
5.53E+17,0,How cartoonists around the world responded to the Charlie Hebdo attack http://t.co/alxmVb4EU0 http://t.co/9KXhtkFNZW,0.817419171,0.938358784,-0.143977826,,,,
5.53E+17,0,Who profits from killing Charlie? (Op-Edge by Pepe Escobar) #CharlieHebdo http://t.co/p0LpnuyntG http://t.co/OoTUd8R1uO,0.858403683,0.946353018,-0.159654082,,,,
5.53E+17,0,A Muslim must always be straightforward and consistent in his actions and words.#RespectForMuslims#JeSuisCharlie http://t.co/9B1fkBYDIG,0.854355454,0.930655718,0.315076801,,,,
5.53E+17,0,Pictures From #CharlieHebdo Solidarity Vigils Across The Globehttp://t.co/PwIlxlQEuD http://t.co/dgR5c4Tr6m,0.849325359,0.959115386,0.041004494,,,,
5.53E+17,0,"#JeSuisCharlie  Hey folks, enter for free paypal sums !http://t.co/lIlT8irzFy",0.868161559,0.951565504,0,,,,
5.53E+17,0,Funny how #KillAllChristians wasn't trending when Anders Breivak murdered 77 innocent souls.#JeSuisCharlie http://t.co/ol8OZugnV1,0.886116862,0.960387588,0.216434702,,,,
5.53E+17,0,Charlie Hebdo to Print 1 Million Copies in Defiance After Attack http://t.co/2kvfnSm5oI via @business,0.887398243,0.950173378,-0.134306471,,,,
5.53E+17,0,"This morning in France, anti-Muslim terrorists threw 2 or 3 grenades into a mosqueNo injurieshttp://t.co/8WKHxSO92b http://t.co/LJiPciR6Hm",0.862814367,0.943612933,-0.023004646,,,,
5.53E+17,0,The Eiffel Tower will go dark at 8 p.m. local time in Paris in remembrance of the Charlie Hebdo victims http://t.co/cfEJFkxnM8,0.775076151,0.958200932,-0.249729515,,,,
5.53E+17,0,"To those who believe terror works - the Charlie Hebdo print run for next week's issue increased from its usual 60,000 copies to one million.",0.630804658,0.859514236,0.3206498,,,,
5.53E+17,0,On the one hand Saudi denounces attack on #CharlieHebdo on other it condemns @raif_badawi to 10 years and 1000 lashes for insulting Islam!!,0.752067327,0.852137327,0.054696021,,,,
5.53E+17,0,What we do and don't know about the aftermath of the Charlie Hebdo shooting http://t.co/DQXNUUydgW http://t.co/oPg60iEnZT,0.86007297,0.960131764,0.136583571,,,,
5.53E+17,0,Cartoonists don't deserve death for artwork. But I am not #CharlieHebdo. Their racist content doesn't become courageous because ppl died.,0.79195869,0.864049733,0.210384236,,,,
5.53E+17,0,Washington USA Seattle ¡ú http://t.co/xPvOBDBRHv #CharlieHebdo 666 Satirical Newspaper Charlie Hebdo Braved Earlier Attack And Threats Befor¡­,0.878502131,0.940204382,-0.143977826,,,,
5.53E+17,0,"Everytime a satirist is murdered, 1,000 more satirists rise up to take their place. #JeSuisCharlie",0.706558824,0.906946182,0.404992478,,,,
5.53E+17,0,Iran condemns #CharlieHebdo massacre?! What about this man on death row... for blogging! http://t.co/H1Kbn2AltW http://t.co/wSeuOMPtuf,0.882769287,0.956477761,0.09563974,,,,
5.53E+17,0,The Eiffel Tower went dark Thursday evening to honor victims of #CharlieHebdo attack: http://t.co/MTOkoGt8RL http://t.co/rmEbItK2Og,0.830268741,0.940044284,-0.366301527,,,,
5.53E+17,0,Steve Bell on the Charlie Hebdo attackers ¨C cartoon http://t.co/OkFs66mAmX http://t.co/jDclFGrzXD,0.817000806,0.8663674,0,,,,
5.53E+17,0,¡ú http://t.co/pPmyRFcU8h 55 Why was Charlie Hebdo magazine targeted in the Paris shooting? #CharlieHebdo In February¡­ http://t.co/6ZRAsHZL0Q,0.863696039,0.960244775,-0.159539641,,,,
5.53E+17,0,"FYI - the cop was Muslim! RIP Ahmed Merabet. Blame TERROR, not Islam! #JeSuisCharlie #CharlieHebdo http://t.co/AMItVYwGlI",0.894679785,0.963398218,0.001529707,,,,
5.53E+17,0,"""State surveillance of emails will prevent a #CharlieHebdo atrocity.""- But France already has email surveillance.""Let's have it anyway.""",0.753962398,0.876210332,-0.003567438,,,,
5.53E+17,0,THIS: RT @LatuffCartoons: let's talk seriously about #CharlieHebdo &amp; Western double standard on freedom of speech http://t.co/r7zBacbndM,0.89029783,0.947119236,0.247937124,,,,
5.53E+17,0,"This is a terrorist, this is a Muslim: French envoy¡¯s #CharlieHebdo @twitter photo goes viralhttp://t.co/Eq0zDMEHEA http://t.co/NWS09tFi8k",0.853742123,0.960462689,0.16095655,,,,
5.53E+17,0,Bill Maher: "Hundreds of millions" of Muslims "support attacks like this" http://t.co/Tb1lS1uqKA #CharlieHebdo http://t.co/0ZCduOwpJl,0.873534799,0.925707579,0.404992478,,,,
5.53E+17,0,New York Times Square #JeSuisCharlie http://t.co/QneXYbY0Bt,0.841542184,0.92861563,-0.43752596,,,,
5.53E+17,0,Couple of go-arounds at CDG. Unknown if weather related or any connection to #CharlieHebdo shooting 5 km from airport http://t.co/TsUCRotwNK,0.831507444,0.900527,0.118483594,,,,
5.53E+17,0,"Boko Haram killed 2000 people in Baga over a period of 5 days. No, that won't make news like #CharlieHebdo because this is Africa lad.",0.720047712,0.861352801,0.394847969,,,,
5.53E+17,0,I know a guy that feels really weird hearing all this media fountain about European freedom of speech. #CharlieHebdo http://t.co/1IqtP6jE9M,0.884284258,0.959048867,0.217720613,,,,
5.53E+17,0,"UnReal Toon: #CharlieHebdo's cartoonists in great demand (via @sagarcartoonist, with @ajayendar) http://t.co/KKF0DgCnL4",0.878986716,0.941290975,-0.021675201,,,,
5.53E+17,0,I say the following as an atheist.  I'm sick &amp; tired of double standard #Muslims face. #CharlieHebdo #JeSuisCharlie http://t.co/kpMtzthr9I,0.884833694,0.954515576,0.328275694,,,,
5.53E+17,0,"Charlie Hebdo: We ignored the threat from within our own societies, says @Nigel_Farage http://t.co/bYPrEBoP15 http://t.co/mLSh5vdJ5Y",0.873153985,0.94174695,0.201702326,,,,
5.53E+17,0,Charlie Hebdo cartoonist Wolinski¡¯s daughter: ¡®I don¡¯t think you can kill ideas¡¯ http://t.co/7nWOgz3zs1,0.873196244,0.939402342,-0.047384745,,,,
5.53E+17,0,Why #CharlieHebdo attack outrages me yet I won't publish its cartoons. Why I'd defend #PK but ask MF Husain questions http://t.co/2s4nugBYq7,0.887321591,0.919591188,0.098116887,,,,
5.53E+17,0,"Apple, the ""Je suis Charlie"" banner on your french site is pointless: host Charlie Hebdo on your kiosk for free _NOW_ And stop censorship.",0.731601179,0.896855354,0.181955423,,,,
5.53E+17,0,In case you are confused¡­#CharlieHebdo @lucasofri (via @disinformatico) http://t.co/Dme3G2FLkJ,0.83036387,0.937767327,-0.156530475,,,,
5.53E+17,0,An estimated 6000 Jews left France last year and the international media paid no heed: http://t.co/IzKjXRsyJd,0.854923308,0.938830376,0.404992478,,,,
5.53E+17,0,Why there's tension between France and its Muslim population http://t.co/FVPFa8TQXf #CharlieHebdo,0.88252604,0.949172914,0.190455489,,,,
5.53E+17,0,A powerful @NewYorker front cover : #CharlieHebdo http://t.co/kPSyaXloH2,0.86768055,0.945803523,0.033091049,,,,
5.53E+17,0,Did they draw cartoons? #JeSuisCharlie RT @Leandriii: Why no outrage for the 100s of people Boko Haram wiped out yesterday?,0.820780039,0.864269137,0.293562778,,,,
5.53E+17,0,They should stop making attacks they are giving a bad image to Islam#CharlieHebdo http://t.co/S6gj7aAoYc,0.881302238,0.943164706,0.163731886,,,,
5.53E+17,0,"RT @Yair_Rosenberg: Um, the International Business Times is running a piece blaming #CharlieHebdo attack on Israelhttp://t.co/2ndLXiupSP h¡­",0.858363688,0.945559382,-0.143977826,,,,
5.53E+17,0,Arsene Wenger: "To think in a country like France you can die for your ideas is absolutely shocking." #JeSuisCharlie,0.768374145,0.923299193,0.08799434,,,,
5.53E+17,0,"A while ago, I Tweeted this #CharlieHebdo cover mocking the British. I don't remember anyone threatening violence. http://t.co/28Z2jmTV5I",0.862286866,0.961032927,-0.042484566,,,,
5.53E+17,0,"So all you #JeSuisCharlie sheep, you make me sick, condemn the killings but don't make heroes and martyrs out of the racist idiots.",0.762525856,0.878444016,0.279144787,,,,
